Timestamp,Company,Symbol,Price,Change,%Change,Volume,Market Cap (B)
2025-04-20 12:54:28.701015,Axis Bank,AXISBANK,2484.15,-7.79,-0.31,517097,7.54
2025-04-20 12:55:28.701015,Wipro,WIPRO,1442.87,23.71,1.67,724951,4.5
2025-04-20 12:56:28.701015,HCL,HCLTECH,1883.16,12.68,0.68,2344841,7.14
2025-04-20 12:57:28.701015,Infosys,INFY,475.76,46.76,10.9,2869522,5.42
2025-04-20 12:58:28.701015,HCL,HCLTECH,1170.88,12.29,1.06,3428086,9.25
2025-04-20 12:59:28.701015,HCL,HCLTECH,1111.3,46.28,4.35,460609,5.15
2025-04-20 13:00:28.701015,HDFC Bank,HDFCBANK,1731.2,-49.57,-2.78,1214087,4.6
2025-04-20 13:01:28.701015,TCS,TCS,2018.85,-42.79,-2.08,4498830,7.47
2025-04-20 13:02:28.701015,ICICI Bank,ICICIBANK,2133.86,32.99,1.57,2113724,7.77
2025-04-20 13:03:28.701015,Axis Bank,AXISBANK,1967.35,-12.25,-0.62,2575092,4.57
2025-04-20 13:04:28.701015,ICICI Bank,ICICIBANK,2070.11,25.49,1.25,2717247,3.93
2025-04-20 13:05:28.701015,TCS,TCS,461.78,-33.38,-6.74,4824799,7.14
2025-04-20 13:06:28.701015,Reliance,RELIANCE,2456.56,-34.07,-1.37,2826465,5.37
2025-04-20 13:07:28.701015,ICICI Bank,ICICIBANK,616.02,14.1,2.34,3180040,8.68
2025-04-20 13:08:28.701015,ICICI Bank,ICICIBANK,743.86,22.29,3.09,2760056,1.74
2025-04-20 13:09:28.701015,Wipro,WIPRO,322.61,-32.67,-9.2,755419,8.19
2025-04-20 13:10:28.701015,Bajaj Finance,BAJFINANCE,452.07,13.83,3.16,144659,8.81
2025-04-20 13:11:28.701015,ICICI Bank,ICICIBANK,809.28,-35.12,-4.16,334842,6.81
2025-04-20 13:12:28.701015,HCL,HCLTECH,1538.68,7.02,0.46,1547280,1.79
2025-04-20 13:13:28.701015,HCL,HCLTECH,1228.62,-18.05,-1.45,4455167,7.13
2025-04-20 13:14:28.701015,HDFC Bank,HDFCBANK,2271.83,-30.84,-1.34,1066880,7.02
2025-04-20 13:15:28.701015,HCL,HCLTECH,1767.93,20.37,1.17,4653051,6.87
2025-04-20 13:16:28.701015,HDFC Bank,HDFCBANK,348.88,13.39,3.99,3586084,1.83
2025-04-20 13:17:28.701015,HDFC Bank,HDFCBANK,1071.17,14.32,1.35,2294404,8.22
2025-04-20 13:18:28.701015,HCL,HCLTECH,1661.89,-38.7,-2.28,378825,5.92
2025-04-20 13:19:28.701015,Wipro,WIPRO,1367.12,35.28,2.65,4211078,3.32
2025-04-20 13:20:28.701015,Infosys,INFY,2101.76,-22.98,-1.08,1554121,4.81
2025-04-20 13:21:28.701015,Infosys,INFY,2006.79,-20.62,-1.02,3321020,7.83
2025-04-20 13:22:28.701015,HDFC Bank,HDFCBANK,2406.48,23.06,0.97,1891605,6.83
2025-04-20 13:23:28.701015,TCS,TCS,2246.02,18.95,0.85,1542496,5.01
2025-04-20 13:24:28.701015,Axis Bank,AXISBANK,784.91,44.08,5.95,4088995,7.58
2025-04-20 13:25:28.701015,HDFC Bank,HDFCBANK,639.15,-22.05,-3.33,444900,7.73
2025-04-20 13:26:28.701015,Reliance,RELIANCE,2576.21,0.43,0.02,4103033,4.69
2025-04-20 13:27:28.701015,Wipro,WIPRO,2128.28,29.76,1.42,1082675,9.55
2025-04-20 13:28:28.701015,Infosys,INFY,2484.29,-49.3,-1.95,4786254,2.8
2025-04-20 13:29:28.701015,TCS,TCS,1969.92,-45.99,-2.28,494412,1.5
2025-04-20 13:30:28.701015,Bajaj Finance,BAJFINANCE,657.72,-32.65,-4.73,3473806,6.93
2025-04-20 13:31:28.701015,TCS,TCS,2606.67,19.86,0.77,4209431,6.37
2025-04-20 13:32:28.701015,Wipro,WIPRO,1366.18,-8.6,-0.63,2851327,1.8
2025-04-20 13:33:28.701015,HCL,HCLTECH,2969.87,-38.17,-1.27,196797,7.07
2025-04-20 13:34:28.701015,Kotak Bank,KOTAKBANK,1884.58,10.98,0.59,3663844,5.14
2025-04-20 13:35:28.701015,HCL,HCLTECH,2574.46,-3.21,-0.12,995875,3.7
2025-04-20 13:36:28.701015,Infosys,INFY,2180.26,-36.14,-1.63,2890858,3.37
2025-04-20 13:37:28.701015,Reliance,RELIANCE,2004.39,4.7,0.24,3361940,4.44
2025-04-20 13:38:28.701015,HCL,HCLTECH,1667.66,-32.97,-1.94,2282440,8.97
2025-04-20 13:39:28.701015,Kotak Bank,KOTAKBANK,408.04,-46.78,-10.29,75522,8.19
2025-04-20 13:40:28.701015,Axis Bank,AXISBANK,2381.09,-9.47,-0.4,674304,7.58
2025-04-20 13:41:28.701015,Bajaj Finance,BAJFINANCE,2107.45,-9.09,-0.43,2614327,8.09
2025-04-20 13:42:28.701015,ICICI Bank,ICICIBANK,981.84,30.47,3.2,1517152,2.47
2025-04-20 13:43:28.701015,Reliance,RELIANCE,2538.93,25.96,1.03,1381311,6.95
2025-04-20 13:44:28.701015,TCS,TCS,572.71,-40.67,-6.63,1125579,4.48
2025-04-20 13:45:28.701015,Reliance,RELIANCE,1376.02,-33.51,-2.38,146298,9.44
2025-04-20 13:46:28.701015,HDFC Bank,HDFCBANK,749.74,-28.66,-3.68,4036104,6.74
2025-04-20 13:47:28.701015,ICICI Bank,ICICIBANK,2067.96,-2.99,-0.14,3322117,1.27
2025-04-20 13:48:28.701015,ICICI Bank,ICICIBANK,1495.52,-35.54,-2.32,4462488,7.5
2025-04-20 13:49:28.701015,Bajaj Finance,BAJFINANCE,2269.13,-10.37,-0.45,3040957,9.51
2025-04-20 13:50:28.701015,Reliance,RELIANCE,317.85,45.7,16.79,3641322,1.75
2025-04-20 13:51:28.701015,Infosys,INFY,561.7,33.6,6.36,353901,6.84
2025-04-20 13:52:28.701015,ICICI Bank,ICICIBANK,445.97,14.58,3.38,218299,8.06
2025-04-20 13:53:28.701015,Infosys,INFY,2253.39,17.31,0.77,4556590,5.7
2025-04-20 13:54:28.701015,HDFC Bank,HDFCBANK,1066.82,-32.83,-2.99,757663,2.44
2025-04-20 13:55:28.701015,ICICI Bank,ICICIBANK,2897.74,-23.92,-0.82,2915533,3.24
2025-04-20 13:56:28.701015,HCL,HCLTECH,1559.95,17.83,1.16,812147,1.11
2025-04-20 13:57:28.701015,Axis Bank,AXISBANK,614.94,24.57,4.16,560165,3.52
2025-04-20 13:58:28.701015,Bajaj Finance,BAJFINANCE,102.12,18.45,22.05,4246638,9.47
2025-04-20 13:59:28.701015,HDFC Bank,HDFCBANK,2498.77,-10.24,-0.41,3373789,9.61
2025-04-20 14:00:28.701015,HCL,HCLTECH,362.19,34.23,10.44,1386926,1.15
2025-04-20 14:01:28.701015,Infosys,INFY,1414.91,-30.34,-2.1,1050200,1.33
2025-04-20 14:02:28.701015,ICICI Bank,ICICIBANK,882.98,33.24,3.91,3190862,8.94
2025-04-20 14:03:28.701015,Infosys,INFY,2724.75,34.81,1.29,2741016,1.61
2025-04-20 14:04:28.701015,HCL,HCLTECH,2444.46,34.92,1.45,3797979,5.26
2025-04-20 14:05:28.701015,Bajaj Finance,BAJFINANCE,2351.41,41.02,1.78,729456,5.69
2025-04-20 14:06:28.701015,HDFC Bank,HDFCBANK,304.8,-9.96,-3.16,4649886,6.0
2025-04-20 14:07:28.701015,Reliance,RELIANCE,2343.62,47.15,2.05,304854,4.02
2025-04-20 14:08:28.701015,Axis Bank,AXISBANK,1526.29,-31.84,-2.04,1542888,9.01
2025-04-20 14:09:28.701015,Axis Bank,AXISBANK,478.98,-5.36,-1.11,1764828,2.16
2025-04-20 14:10:28.701015,Bajaj Finance,BAJFINANCE,259.14,5.4,2.13,3236045,6.26
2025-04-20 14:11:28.701015,Wipro,WIPRO,2421.6,47.34,1.99,3813032,7.11
2025-04-20 14:12:28.701015,Infosys,INFY,2591.93,-48.82,-1.85,563858,5.55
2025-04-20 14:13:28.701015,Kotak Bank,KOTAKBANK,208.96,20.77,11.04,2764820,6.75
2025-04-20 14:14:28.701015,Reliance,RELIANCE,2671.01,33.09,1.25,996168,7.1
2025-04-20 14:15:28.701015,Reliance,RELIANCE,786.62,-38.87,-4.71,786396,4.15
2025-04-20 14:16:28.701015,Reliance,RELIANCE,355.2,1.44,0.41,3638098,7.9
2025-04-20 14:17:28.701015,Axis Bank,AXISBANK,669.79,-21.64,-3.13,4404519,3.03
2025-04-20 14:18:28.701015,Reliance,RELIANCE,790.99,12.28,1.58,1273732,5.22
2025-04-20 14:19:28.701015,ICICI Bank,ICICIBANK,320.75,-5.03,-1.54,3888863,1.03
2025-04-20 14:20:28.701015,TCS,TCS,773.73,-13.38,-1.7,1235696,4.29
2025-04-20 14:21:28.701015,HDFC Bank,HDFCBANK,1203.31,35.49,3.04,3103428,4.8
2025-04-20 14:22:28.701015,TCS,TCS,1395.35,13.84,1.0,2271871,7.93
2025-04-20 14:23:28.701015,Bajaj Finance,BAJFINANCE,217.22,-19.18,-8.11,2985680,1.33
2025-04-20 14:24:28.701015,Wipro,WIPRO,977.54,16.19,1.68,1145307,1.65
2025-04-20 14:25:28.701015,Kotak Bank,KOTAKBANK,2442.07,-34.2,-1.38,4627647,6.5
2025-04-20 14:26:28.701015,ICICI Bank,ICICIBANK,863.98,-22.6,-2.55,2089367,5.78
2025-04-20 14:27:28.701015,HCL,HCLTECH,2372.66,4.06,0.17,3953249,1.9
2025-04-20 14:28:28.701015,ICICI Bank,ICICIBANK,2500.13,33.76,1.37,2422149,9.91
2025-04-20 14:29:28.701015,Reliance,RELIANCE,1756.2,49.28,2.89,1835350,6.45
2025-04-20 14:30:28.701015,Wipro,WIPRO,2745.15,-26.45,-0.95,1644610,1.31
2025-04-20 14:31:28.701015,TCS,TCS,1693.33,-42.4,-2.44,4446665,4.7
2025-04-20 14:32:28.701015,Bajaj Finance,BAJFINANCE,1019.08,-35.89,-3.4,4164391,1.08
2025-04-20 14:33:28.701015,Wipro,WIPRO,1395.18,7.82,0.56,1152642,7.67
2025-04-20 14:34:28.701015,Axis Bank,AXISBANK,913.35,-12.89,-1.39,3401697,2.8
2025-04-20 14:35:28.701015,TCS,TCS,875.31,-10.55,-1.19,597305,4.78
2025-04-20 14:36:28.701015,Reliance,RELIANCE,1322.07,-9.64,-0.72,3586100,9.6
2025-04-20 14:37:28.701015,Wipro,WIPRO,1490.18,-45.24,-2.95,363651,7.11
2025-04-20 14:38:28.701015,ICICI Bank,ICICIBANK,1362.55,34.16,2.57,4451187,1.21
2025-04-20 14:39:28.701015,Axis Bank,AXISBANK,957.15,-24.13,-2.46,3613101,4.1
2025-04-20 14:40:28.701015,HDFC Bank,HDFCBANK,411.91,-12.92,-3.04,1974372,6.68
2025-04-20 14:41:28.701015,Wipro,WIPRO,1167.09,19.4,1.69,740331,8.47
2025-04-20 14:42:28.701015,ICICI Bank,ICICIBANK,2426.14,-8.56,-0.35,4448593,8.66
2025-04-20 14:43:28.701015,Axis Bank,AXISBANK,2769.75,-2.65,-0.1,4562306,6.66
2025-04-20 14:44:28.701015,Axis Bank,AXISBANK,196.27,-37.36,-15.99,2693816,7.17
2025-04-20 14:45:28.701015,Kotak Bank,KOTAKBANK,2858.65,-4.38,-0.15,640358,5.73
2025-04-20 14:46:28.701015,Kotak Bank,KOTAKBANK,862.6,-22.64,-2.56,1880099,7.66
2025-04-20 14:47:28.701015,Wipro,WIPRO,2082.59,-48.15,-2.26,1285817,9.68
2025-04-20 14:48:28.701015,Infosys,INFY,329.57,-16.36,-4.73,2706938,9.81
2025-04-20 14:49:28.701015,Axis Bank,AXISBANK,236.42,42.74,22.07,3005946,4.47
2025-04-20 14:50:28.701015,HDFC Bank,HDFCBANK,269.12,48.37,21.91,1860671,9.87
2025-04-20 14:51:28.701015,HCL,HCLTECH,1484.86,13.76,0.94,2236402,3.84
2025-04-20 14:52:28.701015,HCL,HCLTECH,2978.51,-38.2,-1.27,2896757,3.06
2025-04-20 14:53:28.701015,TCS,TCS,1056.27,1.14,0.11,2017199,8.29
2025-04-20 14:54:28.701015,Kotak Bank,KOTAKBANK,2977.63,-38.38,-1.27,4930418,9.46
2025-04-20 14:55:28.701015,Axis Bank,AXISBANK,168.49,-8.08,-4.58,4541598,8.61
2025-04-20 14:56:28.701015,Axis Bank,AXISBANK,1888.53,43.22,2.34,3588091,9.97
2025-04-20 14:57:28.701015,Kotak Bank,KOTAKBANK,1102.87,26.24,2.44,465152,4.41
2025-04-20 14:58:28.701015,Wipro,WIPRO,339.49,13.76,4.22,4782516,4.3
2025-04-20 14:59:28.701015,Bajaj Finance,BAJFINANCE,2204.92,19.03,0.87,721159,4.74
2025-04-20 15:00:28.701015,Infosys,INFY,2335.05,38.57,1.68,1699073,2.46
2025-04-20 15:01:28.701015,Reliance,RELIANCE,553.81,-19.72,-3.44,2375894,5.18
2025-04-20 15:02:28.701015,HDFC Bank,HDFCBANK,565.1,-4.26,-0.75,1904186,4.63
2025-04-20 15:03:28.701015,Axis Bank,AXISBANK,1114.81,43.19,4.03,2952864,7.78
2025-04-20 15:04:28.701015,Reliance,RELIANCE,1756.21,-3.34,-0.19,1999990,4.04
2025-04-20 15:05:28.701015,HDFC Bank,HDFCBANK,2257.36,33.53,1.51,3752766,3.67
2025-04-20 15:06:28.701015,Kotak Bank,KOTAKBANK,1501.63,-29.93,-1.95,642818,3.58
2025-04-20 15:07:28.701015,HDFC Bank,HDFCBANK,1330.34,21.65,1.65,2585349,5.37
2025-04-20 15:08:28.701015,Wipro,WIPRO,1622.6,34.85,2.19,907169,7.07
2025-04-20 15:09:28.701015,ICICI Bank,ICICIBANK,2406.12,45.41,1.92,4385739,7.11
2025-04-20 15:10:28.701015,HDFC Bank,HDFCBANK,842.42,-45.78,-5.15,4993711,5.46
2025-04-20 15:11:28.701015,ICICI Bank,ICICIBANK,550.13,3.76,0.69,1850646,7.39
2025-04-20 15:12:28.701015,TCS,TCS,2783.56,0.62,0.02,389919,5.67
2025-04-20 15:13:28.701015,ICICI Bank,ICICIBANK,2766.03,-2.03,-0.07,1248337,4.94
2025-04-20 15:14:28.701015,Reliance,RELIANCE,1855.1,14.99,0.81,833975,7.55
2025-04-20 15:15:28.701015,Axis Bank,AXISBANK,583.09,-44.98,-7.16,2773457,6.32
2025-04-20 15:16:28.701015,Wipro,WIPRO,761.54,-43.47,-5.4,2860123,6.56
2025-04-20 15:17:28.701015,Kotak Bank,KOTAKBANK,2667.07,36.24,1.38,2514018,8.08
2025-04-20 15:18:28.701015,HDFC Bank,HDFCBANK,2919.8,41.37,1.44,4552080,7.47
2025-04-20 15:19:28.701015,Axis Bank,AXISBANK,499.78,23.32,4.89,3723679,7.38
2025-04-20 15:20:28.701015,Wipro,WIPRO,611.67,-5.81,-0.94,3199985,5.23
2025-04-20 15:21:28.701015,HCL,HCLTECH,368.4,-28.79,-7.25,3716795,1.66
2025-04-20 15:22:28.701015,ICICI Bank,ICICIBANK,193.31,4.08,2.16,3859471,8.4
2025-04-20 15:23:28.701015,Infosys,INFY,1147.47,-21.89,-1.87,335686,3.86
2025-04-20 15:24:28.701015,Axis Bank,AXISBANK,1093.12,29.64,2.79,2182226,3.93
2025-04-20 15:25:28.701015,Kotak Bank,KOTAKBANK,2997.47,-43.57,-1.43,2932443,9.98
2025-04-20 15:26:28.701015,Wipro,WIPRO,1407.67,26.6,1.93,2857175,6.08
2025-04-20 15:27:28.701015,HCL,HCLTECH,472.68,-42.48,-8.25,803958,1.28
2025-04-20 15:28:28.701015,Axis Bank,AXISBANK,1048.83,38.4,3.8,801383,5.76
2025-04-20 15:29:28.701015,Reliance,RELIANCE,2220.72,9.82,0.44,4726145,8.11
2025-04-20 15:30:28.701015,Kotak Bank,KOTAKBANK,1773.71,-36.8,-2.03,2358911,1.47
2025-04-20 15:31:28.701015,Infosys,INFY,2912.81,-44.96,-1.52,4188367,2.43
2025-04-20 15:32:28.701015,ICICI Bank,ICICIBANK,866.55,-20.16,-2.27,4736658,8.49
2025-04-20 15:33:28.701015,Wipro,WIPRO,810.07,-13.16,-1.6,3143532,7.15
2025-04-20 15:34:28.701015,Axis Bank,AXISBANK,2047.5,-37.8,-1.81,4525134,1.51
2025-04-20 15:35:28.701015,Reliance,RELIANCE,957.53,-1.58,-0.16,1407551,2.48
2025-04-20 15:36:28.701015,ICICI Bank,ICICIBANK,2158.93,8.02,0.37,1152968,1.35
2025-04-20 15:37:28.701015,Infosys,INFY,2709.43,1.36,0.05,4242423,4.83
2025-04-20 15:38:28.701015,HCL,HCLTECH,684.38,14.01,2.09,893329,3.48
2025-04-20 15:39:28.701015,Axis Bank,AXISBANK,1606.0,34.65,2.21,3479950,6.49
2025-04-20 15:40:28.701015,HCL,HCLTECH,305.06,15.81,5.47,741912,5.96
2025-04-20 15:41:28.701015,TCS,TCS,206.78,45.71,28.38,1789201,2.53
2025-04-20 15:42:28.701015,Kotak Bank,KOTAKBANK,2119.28,31.28,1.5,677116,2.0
2025-04-20 15:43:28.701015,TCS,TCS,2304.24,-25.43,-1.09,2604556,1.29
2025-04-20 15:44:28.701015,TCS,TCS,294.74,39.58,15.51,4645144,7.44
2025-04-20 15:45:28.701015,Infosys,INFY,280.25,31.4,12.62,1508238,4.22
2025-04-20 15:46:28.701015,Bajaj Finance,BAJFINANCE,2059.65,16.4,0.8,430016,9.98
2025-04-20 15:47:28.701015,ICICI Bank,ICICIBANK,1071.96,48.52,4.74,3439155,7.81
2025-04-20 15:48:28.701015,Wipro,WIPRO,675.29,-20.95,-3.01,4436758,8.55
2025-04-20 15:49:28.701015,ICICI Bank,ICICIBANK,1342.62,40.25,3.09,485271,7.38
2025-04-20 15:50:28.701015,HDFC Bank,HDFCBANK,2677.15,-8.17,-0.3,4191553,3.04
2025-04-20 15:51:28.701015,Kotak Bank,KOTAKBANK,2571.67,-44.93,-1.72,4478225,2.31
2025-04-20 15:52:28.701015,HCL,HCLTECH,1305.25,32.22,2.53,4177319,1.47
2025-04-20 15:53:28.701015,Wipro,WIPRO,773.08,0.84,0.11,3047369,3.83
2025-04-20 15:54:28.701015,Infosys,INFY,1985.79,-43.18,-2.13,3355053,8.18
2025-04-20 15:55:28.701015,HDFC Bank,HDFCBANK,1288.66,39.44,3.16,1155157,3.48
2025-04-20 15:56:28.701015,Kotak Bank,KOTAKBANK,2187.81,7.45,0.34,4520473,8.7
2025-04-20 15:57:28.701015,Kotak Bank,KOTAKBANK,1075.62,43.49,4.21,792878,1.65
2025-04-20 15:58:28.701015,TCS,TCS,640.86,1.93,0.3,4132141,5.71
2025-04-20 15:59:28.701015,Reliance,RELIANCE,821.02,-18.15,-2.16,4806393,1.3
2025-04-20 16:00:28.701015,Infosys,INFY,2797.96,-19.79,-0.7,1086251,3.12
2025-04-20 16:01:28.701015,Wipro,WIPRO,836.85,-49.81,-5.62,4285422,8.34
2025-04-20 16:02:28.701015,TCS,TCS,700.64,-43.4,-5.83,1407930,4.27
2025-04-20 16:03:28.701015,TCS,TCS,113.38,-28.13,-19.88,4236054,9.85
2025-04-20 16:04:28.701015,Bajaj Finance,BAJFINANCE,500.6,30.78,6.55,3470747,5.34
2025-04-20 16:05:28.701015,ICICI Bank,ICICIBANK,1782.77,-9.23,-0.52,325618,5.79
2025-04-20 16:06:28.701015,Reliance,RELIANCE,1250.88,-48.42,-3.73,1718738,8.83
2025-04-20 16:07:28.701015,Reliance,RELIANCE,1732.19,-7.26,-0.42,4318885,3.38
2025-04-20 16:08:28.701015,Infosys,INFY,632.54,-44.03,-6.51,4031991,3.13
2025-04-20 16:09:28.701015,Reliance,RELIANCE,2911.35,25.11,0.87,488595,6.17
2025-04-20 16:10:28.701015,TCS,TCS,2544.08,35.35,1.41,2226634,6.12
2025-04-20 16:11:28.701015,ICICI Bank,ICICIBANK,2966.54,-27.08,-0.9,1955068,9.63
2025-04-20 16:12:28.701015,Reliance,RELIANCE,2233.46,19.83,0.9,1496817,9.46
2025-04-20 16:13:28.701015,Bajaj Finance,BAJFINANCE,1652.43,18.95,1.16,1592095,4.64
2025-04-20 16:14:28.701015,Axis Bank,AXISBANK,2703.38,-47.75,-1.74,3358060,8.33
2025-04-20 16:15:28.701015,Kotak Bank,KOTAKBANK,415.15,15.74,3.94,4582008,4.26
2025-04-20 16:16:28.701015,Kotak Bank,KOTAKBANK,2906.59,-29.1,-0.99,384019,9.47
2025-04-20 16:17:28.701015,Reliance,RELIANCE,584.3,-5.16,-0.88,2066115,4.55
2025-04-20 16:18:28.701015,HCL,HCLTECH,1834.87,-41.4,-2.21,2776454,6.08
2025-04-20 16:19:28.701015,Axis Bank,AXISBANK,2567.4,29.94,1.18,1029266,9.42
2025-04-20 16:20:28.701015,TCS,TCS,2574.37,-16.76,-0.65,1009533,7.48
2025-04-20 16:21:28.701015,Reliance,RELIANCE,1872.03,-48.0,-2.5,4730681,9.77
2025-04-20 16:22:28.701015,ICICI Bank,ICICIBANK,2207.13,15.13,0.69,2941318,4.02
2025-04-20 16:23:28.701015,TCS,TCS,276.77,-22.64,-7.56,1473979,6.57
2025-04-20 16:24:28.701015,Bajaj Finance,BAJFINANCE,358.1,0.49,0.14,2270046,1.93
2025-04-20 16:25:28.701015,HDFC Bank,HDFCBANK,1606.11,-25.89,-1.59,4640226,3.91
2025-04-20 16:26:28.701015,HDFC Bank,HDFCBANK,196.45,49.39,33.58,3473155,3.96
2025-04-20 16:27:28.701015,Reliance,RELIANCE,2976.41,-18.92,-0.63,2126582,9.4
2025-04-20 16:28:28.701015,HCL,HCLTECH,2265.53,38.67,1.74,4033738,1.06
2025-04-20 16:29:28.701015,Infosys,INFY,2424.39,31.95,1.34,1575804,6.87
2025-04-20 16:30:28.701015,Reliance,RELIANCE,147.66,42.36,40.23,807942,7.44
2025-04-20 16:31:28.701015,Reliance,RELIANCE,245.28,46.53,23.41,1644884,9.68
2025-04-20 16:32:28.701015,Wipro,WIPRO,1256.43,28.6,2.33,3332461,3.39
2025-04-20 16:33:28.701015,HDFC Bank,HDFCBANK,2465.89,13.08,0.53,2689814,6.15
2025-04-20 16:34:28.701015,Bajaj Finance,BAJFINANCE,1953.51,42.57,2.23,2524986,7.22
2025-04-20 16:35:28.701015,Kotak Bank,KOTAKBANK,1939.96,24.23,1.26,4160830,4.96
2025-04-20 16:36:28.701015,ICICI Bank,ICICIBANK,2014.22,-30.43,-1.49,1786502,2.48
2025-04-20 16:37:28.701015,Infosys,INFY,1771.64,-45.92,-2.53,4119152,2.96
2025-04-20 16:38:28.701015,HCL,HCLTECH,2355.99,-28.35,-1.19,1690094,2.33
2025-04-20 16:39:28.701015,Bajaj Finance,BAJFINANCE,2890.03,-31.32,-1.07,144467,4.57
2025-04-20 16:40:28.701015,HCL,HCLTECH,2307.42,8.75,0.38,661932,2.86
2025-04-20 16:41:28.701015,Bajaj Finance,BAJFINANCE,706.62,-21.11,-2.9,3235420,1.16
2025-04-20 16:42:28.701015,Reliance,RELIANCE,1418.87,16.68,1.19,4377962,9.19
2025-04-20 16:43:28.701015,Infosys,INFY,631.73,2.42,0.38,237012,4.97
2025-04-20 16:44:28.701015,HDFC Bank,HDFCBANK,619.13,-30.02,-4.62,1706905,9.9
2025-04-20 16:45:28.701015,Kotak Bank,KOTAKBANK,306.27,-41.51,-11.94,4410013,4.17
2025-04-20 16:46:28.701015,Bajaj Finance,BAJFINANCE,780.55,-40.35,-4.92,4620834,7.43
2025-04-20 16:47:28.701015,ICICI Bank,ICICIBANK,2508.71,-2.84,-0.11,2969182,2.67
2025-04-20 16:48:28.701015,Infosys,INFY,2671.09,-34.88,-1.29,2670256,1.37
2025-04-20 16:49:28.701015,Reliance,RELIANCE,177.39,-8.16,-4.4,1876641,3.63
2025-04-20 16:50:28.701015,TCS,TCS,1928.62,-36.8,-1.87,528736,5.61
2025-04-20 16:51:28.701015,HDFC Bank,HDFCBANK,1464.48,-40.09,-2.66,3505405,5.3
2025-04-20 16:52:28.701015,Wipro,WIPRO,1901.12,32.82,1.76,604218,1.85
2025-04-20 16:53:28.701015,Wipro,WIPRO,593.72,5.13,0.87,4533790,5.79
2025-04-20 16:54:28.701015,Axis Bank,AXISBANK,2744.5,-21.82,-0.79,2338875,3.48
2025-04-20 16:55:28.701015,HCL,HCLTECH,1096.08,-17.17,-1.54,757222,7.69
2025-04-20 16:56:28.701015,ICICI Bank,ICICIBANK,1498.85,-15.45,-1.02,1932844,3.92
2025-04-20 16:57:28.701015,Kotak Bank,KOTAKBANK,2907.93,-6.28,-0.22,1226832,9.0
2025-04-20 16:58:28.701015,Reliance,RELIANCE,200.85,29.88,17.48,3430850,8.91
2025-04-20 16:59:28.701015,Axis Bank,AXISBANK,1911.42,-49.27,-2.51,3779304,9.46
2025-04-20 17:00:28.701015,Infosys,INFY,331.37,-39.01,-10.53,4339574,4.25
2025-04-20 17:01:28.701015,Reliance,RELIANCE,2155.0,-48.77,-2.21,3067505,4.22
2025-04-20 17:02:28.701015,Wipro,WIPRO,2800.87,29.0,1.05,4430412,6.43
2025-04-20 17:03:28.701015,HCL,HCLTECH,951.55,-36.29,-3.67,287362,8.42
2025-04-20 17:04:28.701015,Bajaj Finance,BAJFINANCE,2885.74,-8.36,-0.29,2780173,6.83
2025-04-20 17:05:28.701015,Axis Bank,AXISBANK,2656.1,-2.2,-0.08,1830034,9.15
2025-04-20 17:06:28.701015,ICICI Bank,ICICIBANK,820.68,23.63,2.96,1175905,8.2
2025-04-20 17:07:28.701015,Axis Bank,AXISBANK,1499.55,49.45,3.41,3694401,5.37
2025-04-20 17:08:28.701015,Axis Bank,AXISBANK,1198.23,-14.15,-1.17,4159353,8.73
2025-04-20 17:09:28.701015,Reliance,RELIANCE,1407.36,-7.48,-0.53,2433082,2.65
2025-04-20 17:10:28.701015,HCL,HCLTECH,1667.74,27.47,1.67,1177422,2.21
2025-04-20 17:11:28.701015,TCS,TCS,123.68,36.58,42.0,4285087,8.85
2025-04-20 17:12:28.701015,Kotak Bank,KOTAKBANK,1142.67,39.19,3.55,3517781,6.34
2025-04-20 17:13:28.701015,Axis Bank,AXISBANK,2560.52,34.66,1.37,4448149,9.59
2025-04-20 17:14:28.701015,Kotak Bank,KOTAKBANK,518.88,36.92,7.66,3175791,6.43
2025-04-20 17:15:28.701015,TCS,TCS,2598.24,37.48,1.46,991782,1.6
2025-04-20 17:16:28.701015,ICICI Bank,ICICIBANK,1056.12,-42.68,-3.88,3797745,9.15
2025-04-20 17:17:28.701015,HDFC Bank,HDFCBANK,210.05,-30.56,-12.7,2389286,2.93
2025-04-20 17:18:28.701015,Bajaj Finance,BAJFINANCE,656.2,22.18,3.5,2866522,8.83
2025-04-20 17:19:28.701015,TCS,TCS,2936.92,24.18,0.83,4829664,8.55
2025-04-20 17:20:28.701015,Axis Bank,AXISBANK,2603.45,35.62,1.39,794021,3.63
2025-04-20 17:21:28.701015,TCS,TCS,156.18,23.32,17.55,706123,8.74
2025-04-20 17:22:28.701015,TCS,TCS,259.73,4.98,1.95,3481885,4.23
2025-04-20 17:23:28.701015,Axis Bank,AXISBANK,255.35,-42.57,-14.29,2718035,3.51
2025-04-20 17:24:28.701015,Wipro,WIPRO,653.88,46.57,7.67,2594061,7.88
2025-04-20 17:25:28.701015,Reliance,RELIANCE,849.52,-28.1,-3.2,3165414,8.89
2025-04-20 17:26:28.701015,Infosys,INFY,1535.57,-24.64,-1.58,1979858,1.63
2025-04-20 17:27:28.701015,Reliance,RELIANCE,1518.31,-48.38,-3.09,2351947,8.34
2025-04-20 17:28:28.701015,Bajaj Finance,BAJFINANCE,1664.21,-16.74,-1.0,1232057,3.46
2025-04-20 17:29:28.701015,Infosys,INFY,2753.05,35.45,1.3,1584576,8.73
